"SampleID","DNAmAge","Comment","noMissingPerSample","meanMethBySample","minMethBySample","maxMethBySample","corSampleVSgoldstandard","meanAbsDifferenceSampleVSgoldstandard","predictedGender","meanXchromosome","predictedTissue","ProbabilityFrom.X.Vasc.Endoth.Umbilical.","ProbabilityFrom.Ape.WB","ProbabilityFrom.Blood.CD4.Tcells","ProbabilityFrom.Blood.CD4.CD14","ProbabilityFrom.Blood.Cell.Types","ProbabilityFrom.Blood.Cord","ProbabilityFrom.Blood.PBMC","ProbabilityFrom.Blood.WB","ProbabilityFrom.Bone","ProbabilityFrom.Brain.Cerebellar","ProbabilityFrom.Brain.CRBLM","ProbabilityFrom.Brain.FCTX","ProbabilityFrom.Brain.Occipital.Cortex","ProbabilityFrom.Brain.PONS","ProbabilityFrom.Brain.Prefr.CTX","ProbabilityFrom.Brain.TCTX","ProbabilityFrom.Breast","ProbabilityFrom.Breast.NL","ProbabilityFrom.Buccal","ProbabilityFrom.Cartilage.Knee","ProbabilityFrom.Colon","ProbabilityFrom.Dermal.fibroblast","ProbabilityFrom.Epidermis","ProbabilityFrom.Fat.Adip","ProbabilityFrom.Gastric","ProbabilityFrom.GlialCell","ProbabilityFrom.Head.Neck","ProbabilityFrom.Heart","ProbabilityFrom.Kidney","ProbabilityFrom.Liver","ProbabilityFrom.Liver.","ProbabilityFrom.Lung","ProbabilityFrom.MSC","ProbabilityFrom.Muscle","ProbabilityFrom.Neuron","ProbabilityFrom.Placenta","ProbabilityFrom.Prostate.NL","ProbabilityFrom.Saliva","ProbabilityFrom.Sperm","ProbabilityFrom.Stomach","ProbabilityFrom.Thyroid","ProbabilityFrom.Uterine.Cervix","ProbabilityFrom.Uterine.Endomet","AgeAccelerationDiff","AgeAccelerationResidual","uncchdid","Female","Age","Tissue","CD8T","CD4T","NK","Bcell","Mono","Gran","propNeuron","DNAmAgeHannum","BioAge4HAStatic","PlasmaBlast","CD8pCD28nCD45RAn","CD8.naive","CD4.naive","DNAmPhenoAge","DNAmAgeSkinBloodClock","DNAmADM","DNAmB2M","DNAmCystatinC","DNAmGDF15","DNAmLeptin","DNAmPACKYRS","DNAmPAI1","DNAmTIMP1","DNAmGrimAge","DNAmTL","propNeuronAdjAge","DNAmAgeHannumAdjAge","BioAge4HAStaticAdjAge","PlasmaBlastAdjAge","CD8pCD28nCD45RAnAdjAge","CD8.naiveAdjAge","CD4.naiveAdjAge","DNAmPhenoAgeAdjAge","DNAmAgeSkinBloodClockAdjAge","DNAmADMAdjAge","DNAmB2MAdjAge","DNAmCystatinCAdjAge","DNAmGDF15AdjAge","DNAmLeptinAdjAge","DNAmPACKYRSAdjAge","DNAmPAI1AdjAge","DNAmTIMP1AdjAge","DNAmGrimAgeAdjAge","DNAmTLAdjAge","IEAA","EEAA","IEAA.Hannum","AgeAccelerationResidualHannum","AgeAccelGrim","AgeAccelPheno"
"X20982",27.1875627094504," WARNING: Predicted tissue does not match the column Tissue",0,0.293306668666509,0.0076790437032914,0.992976283273894,0.96736977002567,0.0642846263436927,"male",0.348928745322686,"Blood WB",0.002,0.11,0,0.002,0.072,0.012,0.362,0.406,0.002,0,0,0,0,0,0,0.002,0,0,0.002,0.002,0,0,0,0,0,0,0.01,0,0,0.002,0,0.006,0,0,0.002,0,0,0.004,0,0,0.002,0,0,6.02043942177915,1.88799123237092,20982,0,21.1671232876712,"Blood PBMC",0.0220972726396495,0.196538401867269,0.0777363635359793,0.159508721151523,0.0629193874802733,0.5052660204401,0.440978807004841,32.6479808620975,25.6325105052315,1.80400337512878,3.96329145680017,264.060374131321,521.125720018706,21.4069659455878,22.8766486599505,294.253140311067,1275778.71719413,531977.81830262,200.994792201625,238.120784541209,16.2246395469728,14499.5115350954,29688.523666148,38.0415989046973,7.51617257749987,-0.00133519475220593,2.19226477231854,0.331918244556075,-0.0617799495652914,-6.78529766483129,-10.9960347520879,88.4006724168895,1.16885003225048,1.65452322156824,-12.2399336213247,45687.4832609197,14916.4165060498,-24.4829631996779,-8661.18683299782,10.6020754603572,89.5073920102189,308.996836349042,4.92098152964039,-0.0848875565381,3.78678761061874,0.331918244556075,3.61197661138636,2.19226477231854,4.92098152964039,1.16885003225048
"X20997",25.6956664854652," WARNING: Some beta values were missing, see noMissingPerSample.",1,0.280100928347153,0.00730814699859528,0.991831950158104,0.972070288343685,0.0539436748730134,"female",0.483181959537916,"Blood PBMC",0,0.172,0.004,0.01,0.038,0.014,0.456,0.268,0.004,0,0,0,0,0,0,0.002,0.002,0,0.002,0.002,0,0,0,0,0,0,0.004,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0,0.006,0,0,0,0.004,0.002,4.62717333478031,0.490876133462771,20997,1,21.0684931506849,"Blood PBMC",0.117653720927405,0.108583133193475,0.0834749648277998,0.0591165318588727,0.09825027272052,0.533644281317636,0.446917124498932,27.1659593217793,21.3823323244497,1.83106523732625,10.919813507655,295.724499541459,471.150085440666,24.3794883091036,20.7300378648174,313.028524865465,1172248.8177126,488951.698476767,183.347306085276,10239.068719447,-2.22847461560901,12325.0853519019,28348.2123842671,28.3018307060856,7.82417910579093,0.0046178942249245,-3.11817846809095,-3.72318330812058,-0.0343210084497005,0.182226062183016,20.3524573474238,36.6879743515454,4.25260344784462,-0.349070400592484,6.36381338054286,-56174.9112095712,-27789.4074092395,-39.9369884875765,1266.78283461203,-7.95421876415102,-2067.83347018195,-1014.43999013952,-4.76810505782679,0.221121404864998,0.269110132420693,-3.72318330812058,-1.97406541917319,-3.11817846809095,-4.76810505782679,4.25260344784462
"X20999",23.1681392460197," WARNING: Some beta values were missing, see noMissingPerSample. WARNING: Predicted tissue does not match the column Tissue",1,0.288771150400513,0.00808974426097595,0.991893549764057,0.969377841827924,0.0608124537810938,"male",0.341622806643169,"Blood WB",0,0.082,0.004,0.006,0.088,0.016,0.38,0.398,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.002,0,0,0.004,0,0,0,0,0.002,0,0.002,0,0,0.002,0,0,0.002,0.002,0.002,0.002,1.56265979396488,-2.55268167584644,20999,0,21.6054794520548,"Blood PBMC",0.16141322656331,0.216850030006761,0,0.110091320949162,0.0627351546180505,0.462366086623082,0.44522938798812,24.8128226703519,16.9873758072508,1.66769499349016,9.89300261026677,368.499644005745,663.239018208643,13.148404328428,22.2279372455063,270.401800209217,1203349.11520259,517170.535887828,228.739287043473,234.511800884593,22.2748515175969,14142.4042715656,29522.334994143,37.2108129910069,7.77719776590425,0.00284973519534271,-6.40546364124323,-9.18022368944747,-0.199853126395589,-0.904482849851168,94.8460498362306,238.234252772619,-7.58407181636846,0.370179927246992,-35.3284401563727,-34153.2521130653,-1314.40328902608,-6.48718315094222,-8340.4479620059,17.1108654839879,-343.534631525186,67.8105848222836,3.86494401086362,0.185015706923841,-1.1145866467906,-9.18022368944747,0.182525933719774,-6.40546364124323,3.86494401086362,-7.58407181636846
"X21004",23.5866659751188," WARNING: Some beta values were missing, see noMissingPerSample. WARNING: Predicted tissue does not match the column Tissue",2,0.28828411411747,0.00797345421595598,0.991257287999696,0.971862257195177,0.0572260456695288,"female",0.503718081735553,"Blood WB",0.002,0.196,0.006,0.006,0.028,0.014,0.358,0.366,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0.004,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0,0,0.002,0.002,0,0.002,0,0.002,0.002,2.11543309840646,-2.00514730428142,21004,1,21.4712328767123,"Blood PBMC",0.0450057775913928,0.111406467695542,0.0921950457414573,0.0545201134872891,0.0827538674622399,0.634699261406422,0.437673053312042,30.7270599618004,27.053036319764,1.93830220320211,11.6008681407064,209.397265674176,450.143618951261,31.3865351408171,22.7837539417401,327.555057236991,1349044.33370386,540443.225778927,445.827519408372,12951.8558868508,3.53515301778349,15344.0692557667,30156.7823297551,36.3978443928597,7.38466913840429,-0.00468649385104278,-0.257689219363486,1.15095778909771,0.0712945518438077,0.818357184249938,-64.6859405014686,22.774517101963,10.805456816905,1.12065888669312,21.5911990915681,113811.625986583,22394.2449247841,213.586593119347,4277.56459347419,-1.76927254455871,881.385372927603,725.225929162931,3.12095871677415,-0.210231831062492,-1.40810942241539,1.15095778909771,-2.77091324616035,-0.257689219363486,3.12095871677415,10.805456816905
"X21016",29.162829872358," WARNING: Predicted tissue does not match the column Tissue",0,0.27970138690597,0.00767040837843604,0.991608184741214,0.971456167116345,0.0551064043840961,"female",0.468129286326496,"Blood WB",0,0.152,0,0.01,0.04,0.008,0.258,0.498,0.002,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.004,0.002,0.004,0,0,0.002,0.002,0,0,0.002,0,0,0.008,0.002,0,0.002,0,0.002,7.12721343400187,3.02865793279502,21016,1,22.0356164383562,"Blood PBMC",0.0639887405222409,0.0572645181066086,0.0204932715484721,0.0291046114249643,0.101338984906532,0.720813181088726,0.44148648255996,33.0673944207018,30.3035077448625,2.22912066991725,13.7135134802627,250.7588191959,415.308781033686,28.5135759694444,21.181662956502,323.632605445621,1298712.84680399,512372.158809586,196.834354120055,8586.35152705674,7.9881495569228,14813.4213212419,29507.0854297646,35.0504323644529,7.73154224476196,-0.000957590311627582,1.10083607894946,3.28515739781668,0.359840844749679,2.86804848800486,-21.5182630356056,-2.12045752715355,7.29600884752865,-1.29980814388662,18.6508955174554,53938.3048568231,-7509.62642167212,-47.9580424651021,329.658096540124,3.27414323782658,252.971434895591,-21.0303544617878,1.48353524681856,0.148071796931798,4.32525136674489,3.28515739781668,0.521154253668143,1.10083607894946,1.48353524681856,7.29600884752865
"X21019",23.7504407114653," WARNING: Some beta values were missing, see noMissingPerSample. WARNING: Predicted tissue does not match the column Tissue",1,0.287447448855177,0.00772785357037093,0.992264138851427,0.970561312178773,0.0590758023389486,"male",0.341422907439623,"Blood WB",0,0.124,0,0.004,0.042,0.01,0.306,0.482,0.002,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0.002,0.004,0,0.002,0,0,0.008,0,0,0.002,0,0.004,1.69838591694476,-2.39952808227721,21019,0,22.0520547945205,"Blood PBMC",0.0189953153346252,0.058815575975322,0.14516934602447,0.0382211097897512,0.138074430873383,0.616930696251501,0.444221541119192,32.7748798905458,30.3380358727048,2.10017009694435,11.460852297233,163.703382638296,298.437752347628,23.2185008907686,20.7625899682964,295.449955339196,1223850.05953535,523110.246253291,298.298474578257,-12.1669207164687,6.49759504957929,15598.8453106942,29530.1922724479,35.7657940297754,7.37044246491396,0.00177500633376419,0.77972516547536,3.28717275430812,0.230824091957092,0.613553692281995,-108.521094041439,-118.701975631995,1.98239526017315,-1.74271732758755,-9.50314833021493,-21202.3999136651,3175.07837027177,53.1405011883584,-8256.69730668376,1.80078540747081,1035.54787084773,-0.735921010613689,2.19044997695037,-0.212695055101548,-2.55700776591247,3.28717275430812,-4.20091352808608,0.77972516547536,2.19044997695037,1.98239526017315
"X21024",23.2905787664172," WARNING: Some beta values were missing, see noMissingPerSample. WARNING: Predicted tissue does not match the column Tissue",4,0.286786213948582,0.00787492274786595,0.992460576995652,0.971550559520734,0.0571705433724405,"female",0.480304187517065,"Blood WB",0,0.168,0.004,0.004,0.044,0.014,0.348,0.386,0.002,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.002,0.006,0,0,0,0,0.006,0.004,0,0,0,0.004,0.002,0,0.002,0,0.002,0,1.33441438285554,-2.76724171127825,21024,1,21.9561643835616,"Blood PBMC",0.0762713008651079,0.126154870563933,0.0289805026955824,0.0677654711964888,0.0781340111406612,0.63172891816886,0.437390024197174,30.3766259889436,26.1204258831339,1.95495414131318,11.2060255319366,239.890959104284,463.394515634699,25.1507933061436,21.5836916882686,316.872266372791,1218824.97752666,519302.509579548,240.818272949858,9675.46557823025,3.52989987835079,17215.2232257771,29799.875227206,34.27742945735,7.65444698363782,-0.00504214942418744,-1.45171650010452,-0.740779402382701,0.0859941852741016,0.369423001029466,-32.6403832941155,44.5659759313088,4.02282897617985,-0.782571133892313,11.7522928606429,-24606.2964949381,-321.259501533517,-2.20716907904731,1359.98409905859,-1.26722371285287,2668.5365146818,285.352754267906,0.751359193137619,0.0693673847034699,-1.38084716695923,-0.740779402382701,-1.19727025054876,-1.45171650010452,0.751359193137619,4.02282897617985
"X21032",22.8286141331449," WARNING: Some beta values were missing, see noMissingPerSample. WARNING: Predicted tissue does not match the column Tissue",1,0.274466049360036,0.00714723570724722,0.991667431188145,0.97046716270853,0.0540117716721084,"female",0.468361253808425,"Blood WB",0,0.176,0.006,0.012,0.02,0.02,0.312,0.42,0.002,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.002,0.002,0,0.002,0,0,0,0,0.002,0.006,0,0,0.002,0.004,0.002,0.913545639994247,-3.18971420910175,21032,1,21.9150684931507,"Blood PBMC",0.000654696873621828,0.0253038643545739,0.0506232486000898,0.0168576872314082,0.140376258494587,0.74887782506369,0.44188271841435,30.5517202113842,26.6653023216798,2.01235078529114,11.4699000445736,231.298813190003,349.030987325186,23.3227855910697,20.5552514393677,312.889188280585,1188400.91667889,522125.435012882,274.172962611982,10006.1492791255,8.28335580625838,18951.3828090402,28917.7062144629,34.565734000543,7.6541184370935,-0.000543300422412164,-1.20513131936867,-0.114621035459695,0.143556278801275,0.637881545399564,-41.3640430878242,-70.5213288312466,2.24116753280524,-1.75142089405474,7.6976991215486,-54335.5635881057,2635.12256120221,32.0614625949315,1660.26018858054,3.44324052258535,4411.81498169547,-589.785235395056,1.06078107430743,0.0682065186225023,-1.74805293245114,-0.114621035459695,-2.817979371464,-1.20513131936867,1.06078107430743,2.24116753280524
"X21050",27.6742177896414,"",0,0.287673976731253,0.00831029494624904,0.992604135289136,0.970918585610951,0.0581233185029933,"male",0.342252342982898,"Blood PBMC",0,0.154,0.006,0.006,0.068,0.01,0.378,0.36,0,0,0,0,0,0,0,0.004,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0.004,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0,0,5.93723148827155,1.82702203433931,21050,0,21.7369863013699,"Blood PBMC",0.0830158092898711,0.0945358771097629,0.105554128494595,0.0809194184425765,0.0879804923602034,0.575026465182233,0.440611996971265,30.9764453261605,25.2689873365443,1.8117198586943,9.90101532247761,288.234930047493,393.098324479791,25.610527412618,24.8408555857621,282.657180471902,1257185.26454268,514556.680624926,235.07063276717,3135.63514011616,9.36298997952773,16448.0747546181,29298.8413409389,34.9772491801664,7.59771634519326,-0.00178735113223149,-0.470612051979522,-1.15871433096086,-0.0563576997489466,-0.911139039186276,15.0021802921462,-29.5903563064947,4.72974319838381,2.79240870353973,-22.8442098236478,17459.5572122979,-4355.31976601406,-3.08045186517888,-5342.02026637977,4.33657736182077,1939.35542352566,-178.182342238343,1.56380471849716,0.00819770873012089,1.67264731340414,-1.15871433096086,-0.12178902691091,-0.470612051979522,1.56380471849716,4.72974319838381
"X21060",20.8550189639005,"",0,0.286311302970669,0.00788802397724307,0.992397172561573,0.972008098872485,0.0563803964752024,"female",0.495688293853109,"Blood PBMC",0.002,0.126,0.004,0.002,0.058,0.028,0.386,0.376,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.004,0,0,0.002,0,0.004,0,0,0,0.002,0,0,0,0,0.004,0,0,-0.923063227880323,-5.03166892685036,21060,1,21.7780821917808,"Blood PBMC",0.108991219891398,0.10087980191128,0.087505825573641,0.0947825334902165,0.0543482941254499,0.576868591398037,0.438897349937846,26.3336943785537,20.8568409966817,1.88981894527444,9.91561802632555,261.234257398159,424.806753161741,17.9967921989428,20.4304814091195,292.036478233054,1342274.70778338,504697.807936128,258.168358912209,8377.3207721133,2.01523915563568,14109.0320346145,28849.6759384168,30.5920341055245,7.63826383756925,-0.00350815295025036,-5.18485395788157,-5.65214259920064,0.0215759372819739,-0.90112036707144,-11.86697847776,2.84184882849787,-2.93033828699063,-1.67755596184135,-13.3933964156078,101854.206698389,-14347.6490842133,19.1033322680061,-69.9270230093315,-2.96818176960191,-406.806180228521,-634.378767840645,-2.84252769412152,0.0495775206427578,-5.40691005886497,-5.65214259920064,-5.32561803945844,-5.18485395788157,-2.84252769412152,-2.93033828699063
"X21071",20.9865684146127," WARNING: Some beta values were missing, see noMissingPerSample. WARNING: Predicted tissue does not match the column Tissue",3,0.291350761231555,0.00859513756533996,0.990953249395606,0.970486613855269,0.0608047931855621,"female",0.505374771688704,"Blood WB",0,0.142,0.008,0.01,0.012,0.018,0.324,0.454,0.004,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0.002,0,0.002,0,0,0.004,0,0.002,0.002,0,0,0,0.002,0.004,0,0,0.004,0,0.002,-0.676445284017429,-4.78954149688165,21071,1,21.6630136986301,"Blood PBMC",0.0370812728746603,0.0659003140247609,0.092151094186261,0.036102582330128,0.082866086312391,0.711720480499723,0.438952105637097,32.1202986040906,28.8126556301908,2.13569994140699,11.490928513129,222.428469499189,324.206515009508,18.8379722846383,21.225334936747,311.228095766971,1235468.43076634,526005.287161059,377.482929696713,12044.4295564325,3.60889926773355,18364.8606137676,29572.4314801442,34.3370343643264,7.58690839692601,-0.00343616385411982,0.801924950882114,2.53126143376451,0.267920192152339,0.68702540858476,-51.0410052391276,-99.7849633922553,-1.95938864053716,-0.715849065746091,5.59797730702392,-3006.64780575681,7333.50870304173,140.976940685701,3512.04044946468,-1.49489839641827,3868.95527342608,108.063638511284,0.961601111015541,-0.00410841470308878,-3.96037748102257,2.53126143376451,-2.21696038175594,0.801924950882114,0.961601111015541,-1.95938864053716
"X21074",27.8033193907303," WARNING: Predicted tissue does not match the column Tissue",0,0.282047341946438,0.00730985213701624,0.992542348777486,0.970790850776973,0.0565736548417988,"female",0.495000796442897,"Blood WB",0.002,0.156,0,0.006,0.024,0.008,0.286,0.502,0,0,0,0,0,0,0.002,0,0.004,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0,6.17866185648375,2.06406880565479,21074,1,21.6246575342466,"Blood PBMC",0.0334628047761659,0.0455658394398672,0.0435881884164529,0.0279045145883302,0.113005421501934,0.733437126579905,0.44017510850944,37.4467723512638,33.5036816961958,2.10851005314197,10.2176795443559,262.601403836034,435.738812032313,30.8560600893195,23.0056351530659,342.134533351774,1367309.78587805,570321.084899443,323.135555422291,13751.6683908662,8.32694713329849,16294.5430655106,31054.7846443773,40.4208887148896,7.44075650859406,-0.00220741651615027,6.19512359246416,7.2981506329215,0.240884723466592,-0.581945130570776,-10.9908171897477,11.0718089410423,10.1019556843967,1.12006894006199,36.4376669547316,129483.181476917,51773.8659622008,87.4825789556768,5190.89884661658,3.1830238895086,1805.28201666956,1596.97909095247,7.06516497702379,-0.15103713460258,3.76417359494431,7.2981506329215,5.63456932421363,6.19512359246416,7.06516497702379,10.1019556843967
"X21077",25.5021129504784," WARNING: Predicted tissue does not match the column Tissue",0,0.29730864419136,0.00842375605091582,0.993540822729297,0.969414543940503,0.0638023277261287,"female",0.487264792614665,"Blood WB",0,0.132,0.006,0.004,0.07,0.016,0.332,0.416,0,0,0,0,0,0,0,0,0.004,0,0.002,0,0.002,0,0,0,0,0,0.006,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.004,3.57608555321815,-0.526746627887929,21077,1,21.9260273972603,"Blood PBMC",0.120640525654921,0.141294599107879,0.103431370575099,0.0975408020878023,0.0355570641247991,0.542778666513424,0.442016869393729,32.49546854581,26.9013271086649,1.62789770528703,12.0108940197729,301.158704106703,489.642420469062,17.4667684872244,22.6177852455375,307.983626738363,1227443.80789809,506608.584095486,243.269112803367,9183.75076919815,-0.925985128506938,14773.6161262944,29437.3673194419,31.3030666548953,7.65656509923166,-0.000410790718926466,0.719552759511731,0.0997285706248009,-0.240940921082628,1.1776531121367,28.5309181967237,70.2831113667745,-3.62720857682648,0.295222115118108,2.81120841849652,-15477.9507034707,-12917.3167907013,0.913894916487979,845.970375019397,-5.75463596085481,232.149929949551,-71.9990699040772,-2.2075175614674,0.0708751326370964,-1.35246723349709,0.0997285706248009,1.79428997636018,0.719552759511731,-2.2075175614674,-3.62720857682648
"X21083",25.3074819646602," WARNING: Predicted tissue does not match the column Tissue",0,0.291775312314499,0.00816262166101035,0.990771035279273,0.971601979992212,0.0593051105271078,"female",0.507376284503231,"Blood WB",0,0.188,0.006,0.004,0.034,0.004,0.302,0.43,0,0,0,0.002,0,0,0.002,0.002,0,0,0,0,0,0,0,0.002,0,0.002,0.004,0,0,0,0.002,0.002,0,0,0,0,0,0.006,0,0,0.002,0.002,0.004,3.54309840301634,-0.566041880941098,21083,1,21.7643835616438,"Blood PBMC",0.0558972181272305,0.0716260832200099,0.10723463719063,0.0581433209128852,0.0604093163467536,0.681769359371624,0.438011247883958,29.7540326570869,24.5976657675495,2.02552408107108,7.41150492125617,231.500349324157,309.709220117729,20.6390703882917,18.7936224846356,299.746437406927,1172365.16634777,493954.968613269,243.217343204385,10812.6755225458,6.22754522840137,14860.1213764211,28961.7837314424,31.3020392310872,7.60361752016539,-0.00439220340927134,-1.74068535991661,-1.88422385220713,0.157336222928354,-3.40370546156312,-41.6447245115715,-112.496943033195,-0.272611340408666,-3.2945513900791,-5.7072757906971,-67823.7368190119,-25046.0028639388,4.45696389746595,2355.29185696536,1.22979373900732,346.656122828295,-519.927300454919,-2.1254834558999,0.0146537633933479,0.17398332054242,-1.88422385220713,-4.08129424947276,-1.74068535991661,-2.1254834558999,-0.272611340408666
"X21089",25.9786692100434," WARNING: Some beta values were missing, see noMissingPerSample.",2,0.293646398272627,0.00790076416501683,0.99194512187959,0.96949080936615,0.0614596107352225,"female",0.49346072903328,"Blood PBMC",0,0.134,0.004,0.006,0.086,0.01,0.518,0.218,0.004,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0.002,0,0,0.004,0,0,0,0,0.004,0,0,0,0,0.002,0,0,0,0.004,0,0,4.39510756620777,0.278910760416605,21089,1,21.5835616438356,"Blood PBMC",0.157687442167398,0.22513152653724,0.0646666625272431,0.084195226530335,0.0566632069045737,0.44880006294625,0.440824707655543,31.477308845135,21.8035172990152,1.53614280144483,5.05708624046108,407.683439960748,650.219953958429,14.6769992582513,24.798639686504,295.776723068053,1186053.73843698,489098.835782654,147.283204195298,9137.15694881724,-0.253495677532445,11522.7949596665,29197.0481947276,28.6593773974889,7.93815021876655,-0.00155166258544727,0.297151044630728,-4.32073183588198,-0.331317078681336,-5.73795440273254,133.959705055539,224.829174414115,-6.03075887497216,2.97266396223859,-9.99165897587679,-51078.072209552,-29314.926525186,-87.4558302594614,545.979793194324,-5.44041061379171,-2959.34720542404,-253.72633561699,-4.67522900240002,0.345524256033265,1.99690174815964,-4.32073183588198,7.09499668407023,0.297151044630728,-4.67522900240002,-6.03075887497216
"X21090",23.6053542555227,"",0,0.293643788945944,0.00733868617678812,0.992478632171499,0.971388711630493,0.0599082990473517,"female",0.513143193743719,"Blood PBMC",0,0.184,0.008,0.004,0.03,0.012,0.396,0.332,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0.006,0,0.002,0.002,0,0.008,0.002,0,0,0,0,0.004,0,0,0.004,0,0,2.24645014593368,-1.87851385365091,21090,1,21.358904109589,"Blood PBMC",0.121417603981838,0.0964849148222352,0.0830326594693197,0.0519831523973248,0.0969712597312711,0.57469460997249,0.443614213826949,28.7594553455988,25.3252321163691,1.70631982966996,17.9692908648444,271.110699526092,382.643434563246,18.7691499793827,23.3945626445452,307.433289065882,1238004.83421104,516263.179740845,213.981175493909,8314.34211569311,8.31218828226625,14558.2430977956,29021.2577877914,33.209149372492,7.56957636726655,0.00127148974177011,-2.02988521622474,-0.354675810066363,-0.16023559292047,7.19930959512515,-3.33197791998884,-46.7039895910368,-1.68524853521795,1.89434825871674,1.27395481896549,4671.22942300864,-1421.0196595998,-15.7616426293806,-443.063315437181,2.89025209384111,115.017497207936,-391.08048304831,-0.0100155797901205,-0.0275996089337347,-3.23466575631377,-0.354675810066363,-2.38416575744953,-2.02988521622474,-0.0100155797901205,-1.68524853521795
"X21100",22.2738875996647," WARNING: Some beta values were missing, see noMissingPerSample.",1,0.294529951206209,0.00795893947267329,0.992053755468489,0.970467688559248,0.0612234572265349,"female",0.499307908511498,"Blood PBMC",0,0.178,0.006,0.004,0.058,0.008,0.392,0.328,0,0,0,0,0,0,0,0,0.004,0,0,0,0.004,0,0,0,0,0,0.006,0,0.002,0,0,0.004,0,0,0,0,0,0.004,0,0.002,0,0,0,0.613613627062009,-3.4995895027997,21100,1,21.6602739726027,"Blood PBMC",0.124007667003874,0.101231762422214,0.0679564488126612,0.0690109755217013,0.0711054265016628,0.606916835360169,0.440270896409391,29.5826010871608,23.6155074735019,1.78540921200863,10.2791182907775,300.695160084158,308.694151607547,12.5103828104565,21.3055011791859,318.215790176707,1280641.83163521,535637.325563937,328.572386272664,8909.11127202183,5.91897870014535,15235.2687182275,29624.8635090723,35.2789181904539,7.65970087492229,-0.00211696276285226,-1.73100650216137,-2.66046792769922,-0.0823595072760722,-0.52447921165122,27.2169177538798,-115.345578557752,-8.28388836327234,-0.631710124058016,12.5809040069673,42213.0726467519,16974.4442145467,92.1273267291101,374.694990962406,0.81231492316223,739.83797013605,160.964402311379,1.90489275967483,0.0686285753240819,-3.19685115904281,-2.66046792769922,-0.368221994966155,-1.73100650216137,1.90489275967483,-8.28388836327234
"X21106",28.823914601536," WARNING: Predicted tissue does not match the column Tissue",0,0.284124295228548,0.00869749681123685,0.991615354398513,0.969914407045218,0.0578528860624206,"male",0.339668718528386,"Blood WB",0,0.118,0.004,0.006,0.046,0.028,0.316,0.454,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0.002,0.002,0.002,0,0,0.002,0,0,0.002,0,0.002,0.002,0,0,7.27048994400175,3.15311705123829,21106,0,21.5534246575342,"Blood PBMC",0.0698782758728395,0.075438140289882,0.169911243292033,0.0725164784556872,0.0720849250308877,0.554262201943771,0.445955384353443,36.9798986443172,36.7046361762087,2.05321803427548,19.0012173775737,187.062164925205,368.397124140825,23.4320979018905,25.2887470488775,272.506454675779,1152992.84996203,494884.950399549,228.479259002407,994.024114464371,7.29180452750249,14640.537095418,29321.0480512368,32.5201698605691,7.39166475245772,0.00358352762115879,5.85216754656277,10.6399937887882,0.185879483818747,8.20953835765101,-86.7580134915852,-57.5244248023872,2.75832703457985,3.50647101635363,-33.3143721758688,-83629.4452644572,-23430.9437133966,-5.58955131032658,-7619.45195616563,2.07336235009902,163.615445077864,-124.570395515708,-0.79895049147017,-0.201571577935773,0.157593728678193,10.6399937887882,0.367389576225879,5.85216754656277,-0.79895049147017,2.75832703457985
